time	bid	bid_depth	bid_depth_total	offer	offer_depth	offer_depth_total
20140812T180054	96.2	1000	1000	96.21	400	400
20140812T180055	96.2	100	100	96.21	800	800
20140812T180055	96.2	200	200	96.21	900	900
20140812T180056	96.2	300	300	96.21	900	900
20140812T180058	96.2	200	200	96.21	1100	1100
20140812T180100	96.2	400	400	96.21	900	900
20140812T180101	96.19	300	300	96.2	900	900
20140812T180102	96.19	100	100	96.2	900	900
20140812T180105	96.18	300	300	96.19	900	900
20140812T180105	96.18	600	600	96.19	1000	1000
20140812T180106	96.18	600	600	96.19	2300	2300
20140812T180107	96.18	900	900	96.19	1600	1600
20140812T180110	96.18	700	700	96.19	1600	1600
20140812T180111	96.18	1000	1000	96.19	2200	2200
20140812T180113	96.16	800	800	96.17	200	200
20140812T180114	96.16	400	400	96.17	600	600
20140812T180115	96.16	700	700	96.17	400	400
20140812T180116	96.17	2000	2000	96.18	1400	1400
20140812T180116	96.16	700	700	96.17	600	600
20140812T180119	96.15	2100	2100	96.16	700	700
20140812T180122	96.15	1600	1600	96.16	900	900
20140812T180124	96.15	1800	1800	96.16	900	900
20140812T180125	96.15	1300	1300	96.16	1100	1100
20140812T180126	96.15	1300	1300	96.16	800	800
20140812T180128	96.15	1300	1300	96.16	700	700
20140812T180133	96.15	1600	1600	96.16	400	400
20140812T180134	96.15	1600	1600	96.16	200	200
20140812T180136	96.15	2000	2000	96.16	400	400
20140812T180140	96.15	2000	2000	96.16	300	300
20140812T180141	96.16	900	900	96.17	400	400
20140812T180145	96.17	1500	1500	96.18	1200	1200
20140812T180147	96.17	1900	1900	96.18	1000	1000
20140812T180149	96.17	2000	2000	96.18	300	300
20140812T180150	96.18	800	800	96.19	4100	4100
20140812T180152	96.18	1700	1700	96.19	2100	2100
20140812T180153	96.18	800	800	96.19	2100	2100
20140812T180154	96.18	1100	1100	96.19	2500	2500
20140812T180156	96.18	200	200	96.19	3000	3000
20140812T180158	96.18	200	200	96.19	2600	2600
20140812T180159	96.18	400	400	96.19	5100	5100
20140812T180200	96.15	1600	1600	96.16	300	300
20140812T180201	96.16	1200	1200	96.17	400	400
20140812T180202	96.16	600	600	96.17	900	900
20140812T180204	96.16	600	600	96.17	800	800
20140812T180205	96.15	1600	1600	96.16	400	400
20140812T180206	96.15	1300	1300	96.16	600	600
20140812T180207	96.15	1600	1600	96.16	200	200
20140812T180211	96.15	1600	1600	96.16	400	400
20140812T180212	96.15	1500	1500	96.16	400	400
20140812T180214	96.16	900	900	96.17	400	400
20140812T180217	96.16	900	900	96.17	200	200
20140812T180219	96.16	300	300	96.17	500	500
20140812T180219	96.16	1000	1000	96.17	400	400
20140812T180221	96.17	400	400	96.18	1700	1700
20140812T180223	96.18	500	500	96.19	2800	2800
20140812T180224	96.18	1100	1100	96.19	2800	2800
20140812T180224	96.18	700	700	96.19	1500	1500
20140812T180225	96.18	800	800	96.19	1000	1000
20140812T180228	96.18	900	900	96.19	1000	1000
20140812T180229	96.18	1400	1400	96.19	1000	1000
20140812T180230	96.18	100	100	96.19	2700	2700
20140812T180231	96.18	400	400	96.19	3000	3000
20140812T180233	96.18	300	300	96.19	2900	2900
20140812T180234	96.17	500	500	96.18	2100	2100
20140812T180234	96.17	500	500	96.18	1800	1800
20140812T180235	96.17	400	400	96.18	1800	1800
20140812T180241	96.15	1300	1300	96.16	600	600
20140812T180242	96.14	1000	1000	96.15	500	500
20140812T180243	96.14	1600	1600	96.15	100	100
20140812T180245	96.14	1000	1000	96.15	700	700
20140812T180246	96.14	900	900	96.15	800	800
20140812T180248	96.14	900	900	96.15	700	700
20140812T180250	96.14	1300	1300	96.15	200	200
20140812T180252	96.15	800	800	96.16	100	100
20140812T180254	96.15	400	400	96.16	900	900
20140812T180256	96.15	200	200	96.16	1000	1000
20140812T180257	96.15	400	400	96.16	1000	1000
20140812T180258	96.16	500	500	96.17	900	900
20140812T180300	96.17	300	300	96.18	600	600
20140812T180304	96.17	400	400	96.18	300	300
20140812T180307	96.17	1200	1200	96.18	300	300
20140812T180310	96.17	1200	1200	96.18	400	400
20140812T180311	96.17	1200	1200	96.18	300	300
20140812T180313	96.17	1000	1000	96.18	300	300
20140812T180314	96.18	200	200	96.19	2800	2800
20140812T180316	96.18	1000	1000	96.19	1900	1900
20140812T180317	96.18	1300	1300	96.19	2100	2100
20140812T180319	96.18	1000	1000	96.19	2100	2100
20140812T180320	96.16	300	300	96.17	1100	1100
20140812T180323	96.16	300	300	96.17	1200	1200
20140812T180325	96.16	400	400	96.17	1200	1200
20140812T180328	96.16	700	700	96.17	500	500
20140812T180330	96.16	700	700	96.17	400	400
20140812T180332	96.16	700	700	96.17	500	500
20140812T180334	96.16	400	400	96.17	1100	1100
20140812T180335	96.16	500	500	96.17	900	900
20140812T180337	96.16	500	500	96.17	700	700
20140812T180338	96.16	500	500	96.17	500	500
20140812T180340	96.16	200	200	96.17	400	400
20140812T180343	96.16	300	300	96.17	500	500
20140812T180344	96.16	300	300	96.17	700	700
20140812T180346	96.16	400	400	96.17	600	600
20140812T180347	96.16	1100	1100	96.17	200	200
20140812T180349	96.16	1200	1200	96.17	200	200
20140812T180350	96.16	1300	1300	96.17	100	100
20140812T180351	96.17	200	200	96.18	1000	1000
20140812T180353	96.17	200	200	96.18	1300	1300
20140812T180354	96.17	200	200	96.18	1100	1100
20140812T180355	96.17	100	100	96.18	1000	1000
20140812T180358	96.16	1000	1000	96.17	100	100
20140812T180359	96.16	1100	1100	96.17	100	100
20140812T180401	96.16	1000	1000	96.17	100	100
20140812T180402	96.16	600	600	96.17	500	500
20140812T180403	96.16	600	600	96.17	600	600
20140812T180404	96.16	500	500	96.17	1000	1000
20140812T180406	96.16	600	600	96.17	1000	1000
20140812T180410	96.16	600	600	96.17	1100	1100
20140812T180412	96.15	400	400	96.16	400	400
20140812T180414	96.14	4500	4500	96.15	700	700
20140812T180415	96.14	4500	4500	96.15	600	600
20140812T180419	96.14	4500	4500	96.15	800	800
20140812T180420	96.14	4500	4500	96.15	600	600
20140812T180421	96.16	500	500	96.17	500	500
20140812T180422	96.16	400	400	96.17	1000	1000
20140812T180425	96.16	500	500	96.17	1000	1000
20140812T180426	96.16	600	600	96.17	1000	1000
20140812T180428	96.16	600	600	96.17	700	700
20140812T180431	96.15	1000	1000	96.16	500	500
20140812T180433	96.16	1000	1000	96.17	900	900
20140812T180434	96.16	1200	1200	96.17	800	800
20140812T180437	96.16	1100	1100	96.17	900	900
20140812T180440	96.16	1200	1200	96.17	800	800
20140812T180443	96.16	1200	1200	96.17	900	900
20140812T180445	96.16	800	800	96.17	400	400
20140812T180446	96.16	600	600	96.17	400	400
20140812T180447	96.16	600	600	96.17	700	700
20140812T180449	96.16	700	700	96.17	600	600
20140812T180450	96.14	4500	4500	96.15	700	700
20140812T180451	96.14	4700	4700	96.15	1100	1100
20140812T180453	96.14	4900	4900	96.15	1200	1200
20140812T180454	96.14	3400	3400	96.15	1200	1200
20140812T180457	96.15	1800	1800	96.16	400	400
20140812T180459	96.15	1200	1200	96.16	600	600
20140812T180500	96.15	3300	3300	96.16	1400	1400
20140812T180503	96.15	3300	3300	96.16	1100	1100
20140812T180507	96.15	3300	3300	96.16	1000	1000
20140812T180508	96.15	3200	3200	96.16	1100	1100
20140812T180510	96.15	3200	3200	96.16	1000	1000
20140812T180511	96.15	3200	3200	96.16	1400	1400
20140812T180513	96.15	3200	3200	96.16	1100	1100
20140812T180514	96.15	3400	3400	96.16	400	400
20140812T180517	96.16	400	400	96.17	600	600
20140812T180519	96.16	500	500	96.17	600	600
20140812T180522	96.15	3000	3000	96.16	1900	1900
20140812T180524	96.15	3000	3000	96.16	1300	1300
20140812T180527	96.16	1200	1200	96.17	800	800
20140812T180528	96.16	1100	1100	96.17	800	800
20140812T180530	96.16	1100	1100	96.17	900	900
20140812T180531	96.16	1300	1300	96.17	900	900
20140812T180538	96.15	3000	3000	96.16	1000	1000
20140812T180545	96.13	1200	1200	96.14	1000	1000
20140812T180546	96.13	700	700	96.14	900	900
20140812T180547	96.13	1100	1100	96.14	800	800
20140812T180550	96.13	1100	1100	96.14	400	400
20140812T180551	96.13	900	900	96.14	600	600
20140812T180552	96.12	1000	1000	96.13	800	800
20140812T180553	96.12	1100	1100	96.13	800	800
20140812T180555	96.12	1300	1300	96.13	900	900
20140812T180600	96.13	1000	1000	96.13	200	200
20140812T180601	96.13	200	200	96.14	900	900
20140812T180602	96.13	700	700	96.14	500	500
20140812T180604	96.13	500	500	96.14	1100	1100
20140812T180605	96.13	300	300	96.14	1100	1100
20140812T180607	96.13	700	700	96.14	1000	1000
20140812T180609	96.13	800	800	96.14	1000	1000
20140812T180612	96.12	400	400	96.13	500	500
20140812T180615	96.12	800	800	96.13	500	500
20140812T180618	96.12	1100	1100	96.13	700	700
20140812T180620	96.12	1100	1100	96.13	400	400
20140812T180622	96.12	1000	1000	96.13	700	700
20140812T180626	96.11	1200	1200	96.12	1300	1300
20140812T180626	96.11	1400	1400	96.12	200	200
20140812T180626	96.1	7100	7100	96.11	600	600
20140812T180626	96.1	7100	7100	96.11	900	900
20140812T180626	96.1	7000	7000	96.11	200	200
20140812T180627	96.11	900	900	96.12	700	700
20140812T180629	96.11	200	200	96.12	700	700
20140812T180630	96.11	500	500	96.12	900	900
20140812T180631	96.12	1900	1900	96.13	200	200
20140812T180632	96.12	900	900	96.13	700	700
20140812T180632	96.11	500	500	96.12	1700	1700
20140812T180633	96.11	1100	1100	96.12	200	200
20140812T180634	96.11	800	800	96.12	200	200
20140812T180636	96.11	500	500	96.12	500	500
20140812T180637	96.11	900	900	96.12	500	500
20140812T180638	96.11	700	700	96.12	500	500
20140812T180639	96.11	1000	1000	96.12	1000	1000
20140812T180640	96.11	1000	1000	96.12	1100	1100
20140812T180641	96.11	700	700	96.12	1100	1100
20140812T180643	96.11	600	600	96.12	1100	1100
20140812T180644	96.11	800	800	96.12	600	600
20140812T180645	96.11	900	900	96.12	400	400
20140812T180647	96.12	400	400	96.13	1000	1000
20140812T180649	96.13	800	800	96.14	1100	1100
20140812T180651	96.12	2200	2200	96.13	100	100
20140812T180652	96.13	700	700	96.14	1100	1100
20140812T180654	96.13	600	600	96.14	1100	1100
20140812T180657	96.12	800	800	96.13	100	100
20140812T180658	96.12	400	400	96.13	800	800
20140812T180659	96.13	100	100	96.14	1600	1600
20140812T180700	96.12	100	100	96.13	800	800
20140812T180702	96.12	500	500	96.13	800	800
20140812T180705	96.1	7000	7000	96.11	800	800
20140812T180706	96.1	6900	6900	96.11	400	400
20140812T180707	96.08	500	500	96.09	500	500
20140812T180708	96.08	400	400	96.09	500	500
20140812T180709	96.08	900	900	96.09	300	300
20140812T180712	96.1	1900	1900	96.11	600	600
20140812T180714	96.1	300	300	96.11	1000	1000
20140812T180714	96.09	600	600	96.1	1700	1700
20140812T180714	96.09	400	400	96.1	1000	1000
20140812T180714	96.09	200	200	96.1	700	700
20140812T180715	96.09	100	100	96.1	700	700
20140812T180716	96.08	2100	2100	96.1	800	800
20140812T180720	96.1	1800	1800	96.11	600	600
20140812T180721	96.1	500	500	96.11	1100	1100
20140812T180723	96.1	1100	1100	96.11	600	600
20140812T180724	96.1	1200	1200	96.11	200	200
20140812T180724	96.1	1600	1600	96.11	100	100
20140812T180726	96.1	1100	1100	96.11	500	500
20140812T180727	96.1	1200	1200	96.11	600	600
20140812T180728	96.1	1200	1200	96.11	500	500
20140812T180731	96.1	1200	1200	96.11	600	600
20140812T180732	96.11	1300	1300	96.12	800	800
20140812T180734	96.12	1400	1400	96.13	300	300
20140812T180736	96.12	1400	1400	96.13	200	200
20140812T180738	96.14	1700	1700	96.15	700	700
20140812T180738	96.13	1500	1500	96.14	400	400
20140812T180740	96.13	1400	1400	96.14	400	400
20140812T180742	96.13	1300	1300	96.14	400	400
20140812T180744	96.13	900	900	96.14	500	500
20140812T180745	96.13	900	900	96.14	700	700
20140812T180747	96.13	1000	1000	96.14	700	700
20140812T180752	96.13	1400	1400	96.14	800	800
20140812T180754	96.1	800	800	96.11	300	300
20140812T180755	96.1	400	400	96.11	300	300
20140812T180757	96.1	1300	1300	96.11	200	200
20140812T180758	96.1	1100	1100	96.11	600	600
20140812T180801	96.1	1100	1100	96.11	500	500
20140812T180802	96.1	1300	1300	96.11	400	400
20140812T180803	96.1	1800	1800	96.11	400	400
20140812T180805	96.1	1700	1700	96.11	400	400
20140812T180806	96.1	1400	1400	96.11	400	400
20140812T180807	96.1	1700	1700	96.11	500	500
20140812T180808	96.1	1900	1900	96.11	800	800
20140812T180810	96.1	1700	1700	96.11	800	800
20140812T180812	96.1	2400	2400	96.11	400	400
20140812T180813	96.1	2400	2400	96.11	500	500
20140812T180814	96.1	1300	1300	96.11	900	900
20140812T180815	96.1	1600	1600	96.11	900	900
20140812T180818	96.1	1400	1400	96.11	900	900
20140812T180819	96.1	1700	1700	96.11	900	900
20140812T180821	96.1	3500	3500	96.11	400	400
20140812T180823	96.1	3500	3500	96.11	500	500
20140812T180825	96.1	4000	4000	96.11	800	800
20140812T180828	96.1	3900	3900	96.11	900	900
20140812T180829	96.1	3700	3700	96.11	1300	1300
20140812T180830	96.1	3700	3700	96.11	500	500
20140812T180831	96.1	3700	3700	96.11	400	400
20140812T180832	96.1	3700	3700	96.11	300	300
20140812T180835	96.1	3700	3700	96.11	400	400
20140812T180838	96.1	3700	3700	96.11	500	500
20140812T180840	96.1	3700	3700	96.11	400	400
20140812T180843	96.1	3700	3700	96.11	1200	1200
20140812T180844	96.09	400	400	96.1	600	600
20140812T180845	96.08	500	500	96.09	300	300
20140812T180846	96.08	600	600	96.09	400	400
20140812T180848	96.09	1400	1400	96.1	400	400
20140812T180849	96.1	2000	2000	96.11	700	700
20140812T180849	96.1	700	700	96.11	400	400
20140812T180851	96.1	700	700	96.11	500	500
20140812T180852	96.1	400	400	96.11	900	900
20140812T180853	96.1	500	500	96.11	900	900
20140812T180855	96.1	400	400	96.11	900	900
20140812T180856	96.1	300	300	96.11	900	900
20140812T180857	96.1	400	400	96.11	700	700
20140812T180858	96.1	200	200	96.11	800	800
20140812T180859	96.1	400	400	96.11	500	500
20140812T180901	96.12	900	900	96.13	900	900
20140812T180902	96.12	400	400	96.13	1100	1100
20140812T180902	96.12	300	300	96.13	1100	1100
20140812T180903	96.12	300	300	96.13	1000	1000
20140812T180906	96.12	300	300	96.13	1200	1200
20140812T180908	96.12	400	400	96.13	1200	1200
20140812T180911	96.12	500	500	96.13	1200	1200
20140812T180912	96.12	400	400	96.13	2200	2200
20140812T180913	96.12	200	200	96.13	2200	2200
20140812T180914	96.12	100	100	96.13	2100	2100
20140812T180916	96.12	200	200	96.13	1900	1900
20140812T180917	96.12	500	500	96.13	1700	1700
20140812T180919	96.12	500	500	96.13	1200	1200
20140812T180920	96.12	400	400	96.13	1900	1900
20140812T180925	96.12	400	400	96.13	2000	2000
20140812T180928	96.12	600	600	96.13	1900	1900
20140812T180930	96.13	800	800	96.14	800	800
20140812T180932	96.13	1300	1300	96.14	700	700
20140812T180933	96.13	1200	1200	96.14	900	900
20140812T180935	96.13	1200	1200	96.14	800	800
20140812T180936	96.13	1200	1200	96.14	400	400
20140812T180939	96.13	1000	1000	96.14	500	500
20140812T180943	96.16	100	100	96.17	1000	1000
20140812T180943	96.15	1000	1000	96.16	1500	1500
20140812T180944	96.15	1000	1000	96.16	500	500
20140812T180946	96.15	1100	1100	96.16	700	700
20140812T180949	96.16	800	800	96.17	1200	1200
20140812T180951	96.16	600	600	96.17	1300	1300
20140812T180952	96.16	700	700	96.17	1200	1200
20140812T180954	96.17	1300	1300	96.18	300	300
20140812T180954	96.17	2000	2000	96.18	300	300
20140812T180955	96.17	2400	2400	96.18	300	300
20140812T180956	96.17	2300	2300	96.18	300	300
20140812T180958	96.17	2000	2000	96.18	300	300
20140812T180959	96.17	1900	1900	96.18	300	300
20140812T181000	96.17	1300	1300	96.18	700	700
20140812T181003	96.17	1200	1200	96.18	700	700
20140812T181006	96.18	1600	1600	96.19	2800	2800
20140812T181007	96.18	1300	1300	96.19	2900	2900
20140812T181008	96.18	1300	1300	96.19	2300	2300
20140812T181009	96.18	2200	2200	96.19	2200	2200
20140812T181011	96.17	700	700	96.18	800	800
20140812T181013	96.16	2100	2100	96.17	200	200
20140812T181014	96.16	2200	2200	96.17	200	200
20140812T181016	96.16	1100	1100	96.17	400	400
20140812T181017	96.16	1500	1500	96.17	400	400
20140812T181018	96.16	1100	1100	96.17	400	400
20140812T181019	96.14	900	900	96.15	300	300
20140812T181019	96.15	2800	2800	96.16	700	700
20140812T181019	96.15	100	100	96.16	1500	1500
20140812T181020	96.14	900	900	96.15	200	200
20140812T181021	96.14	1100	1100	96.15	300	300
20140812T181022	96.14	1000	1000	96.15	500	500
20140812T181027	96.12	1900	1900	96.13	200	200
20140812T181027	96.13	100	100	96.13	100	100
20140812T181027	96.14	1500	1500	96.15	1000	1000
20140812T181027	96.14	700	700	96.15	1600	1600
20140812T181028	96.15	1900	1900	96.16	400	400
20140812T181028	96.15	1800	1800	96.16	400	400
20140812T181029	96.14	1400	1400	96.15	100	100
20140812T181030	96.15	900	900	96.16	300	300
20140812T181031	96.15	800	800	96.16	200	200
20140812T181032	96.17	700	700	96.18	900	900
20140812T181034	96.17	1300	1300	96.18	200	200
20140812T181035	96.17	1400	1400	96.18	100	100
20140812T181036	96.18	700	700	96.19	2800	2800
20140812T181038	96.18	800	800	96.19	2900	2900
20140812T181041	96.18	600	600	96.19	3000	3000
20140812T181044	96.18	600	600	96.19	3500	3500
20140812T181046	96.15	900	900	96.16	100	100
20140812T181047	96.15	800	800	96.16	100	100
20140812T181048	96.15	600	600	96.16	100	100
20140812T181049	96.14	300	300	96.15	3100	3100
20140812T181050	96.14	300	300	96.15	3300	3300
20140812T181051	96.14	200	200	96.15	3400	3400
20140812T181052	96.14	1200	1200	96.15	3300	3300
20140812T181054	96.14	1300	1300	96.15	3300	3300
20140812T181055	96.14	1600	1600	96.15	2300	2300
20140812T181056	96.14	1000	1000	96.15	3000	3000
20140812T181059	96.14	900	900	96.15	3300	3300
20140812T181102	96.14	900	900	96.15	3700	3700
20140812T181103	96.14	1200	1200	96.15	3700	3700
20140812T181107	96.14	1300	1300	96.15	3400	3400
20140812T181108	96.14	2700	2700	96.15	2400	2400
20140812T181109	96.14	1800	1800	96.15	2700	2700
20140812T181111	96.14	1500	1500	96.15	2700	2700
20140812T181112	96.14	1700	1700	96.15	2200	2200
20140812T181114	96.14	2000	2000	96.15	800	800
20140812T181115	96.14	1300	1300	96.15	1500	1500
20140812T181116	96.14	1600	1600	96.15	900	900
20140812T181118	96.14	1900	1900	96.15	900	900
20140812T181121	96.14	1800	1800	96.15	900	900
20140812T181124	96.14	1900	1900	96.15	900	900
20140812T181125	96.14	1800	1800	96.15	1200	1200
20140812T181127	96.14	1600	1600	96.15	1000	1000
20140812T181129	96.14	1500	1500	96.15	1000	1000
20140812T181130	96.14	1400	1400	96.15	1400	1400
20140812T181131	96.14	1000	1000	96.15	1600	1600
20140812T181133	96.14	1400	1400	96.15	400	400
20140812T181134	96.14	1600	1600	96.15	400	400
20140812T181137	96.14	1300	1300	96.15	500	500
20140812T181139	96.14	1500	1500	96.15	400	400
20140812T181140	96.14	1600	1600	96.15	400	400
20140812T181142	96.14	1300	1300	96.15	400	400
20140812T181143	96.15	3300	3300	96.16	1600	1600
20140812T181144	96.17	200	200	96.18	2000	2000
20140812T181145	96.17	200	200	96.18	1300	1300
20140812T181145	96.17	300	300	96.18	1300	1300
20140812T181146	96.17	700	700	96.18	1300	1300
20140812T181146	96.17	900	900	96.18	1200	1200
20140812T181152	96.17	700	700	96.18	1100	1100
20140812T181154	96.17	1000	1000	96.18	900	900
20140812T181156	96.17	1000	1000	96.18	1100	1100
20140812T181157	96.17	100	100	96.18	2100	2100
20140812T181158	96.17	400	400	96.18	1600	1600
20140812T181201	96.17	600	600	96.18	1300	1300
20140812T181202	96.17	1100	1100	96.18	400	400
20140812T181204	96.17	1100	1100	96.18	700	700
20140812T181205	96.17	1200	1200	96.18	700	700
20140812T181207	96.17	900	900	96.18	700	700
20140812T181210	96.17	2400	2400	96.18	100	100
20140812T181212	96.17	2200	2200	96.18	100	100
20140812T181213	96.17	2300	2300	96.18	100	100
20140812T181214	96.17	2600	2600	96.18	100	100
20140812T181216	96.18	1400	1400	96.19	2100	2100
20140812T181218	96.18	1200	1200	96.19	1700	1700
20140812T181219	96.18	1100	1100	96.19	1700	1700
20140812T181226	96.19	1200	1200	96.2	2000	2000
20140812T181227	96.19	1600	1600	96.2	2100	2100
20140812T181228	96.19	200	200	96.2	2600	2600
20140812T181230	96.18	400	400	96.19	3300	3300
20140812T181232	96.17	1000	1000	96.18	1000	1000
20140812T181233	96.17	1100	1100	96.18	900	900
20140812T181237	96.17	500	500	96.18	1100	1100
20140812T181238	96.17	900	900	96.18	900	900
20140812T181240	96.17	900	900	96.18	1000	1000
20140812T181241	96.17	700	700	96.18	1800	1800
20140812T181242	96.18	200	200	96.19	3600	3600
20140812T181244	96.17	300	300	96.18	1900	1900
20140812T181246	96.17	900	900	96.18	1800	1800
20140812T181249	96.17	900	900	96.18	1700	1700
20140812T181250	96.17	1000	1000	96.18	1800	1800
20140812T181252	96.17	900	900	96.18	1800	1800
20140812T181256	96.17	900	900	96.18	1700	1700
20140812T181259	96.17	900	900	96.18	1600	1600
20140812T181301	96.17	1000	1000	96.18	900	900
20140812T181304	96.17	1600	1600	96.18	100	100
20140812T181305	96.18	1200	1200	96.19	1900	1900
20140812T181307	96.18	1100	1100	96.19	1600	1600
20140812T181309	96.18	900	900	96.19	1600	1600
20140812T181310	96.18	1300	1300	96.19	700	700
20140812T181312	96.18	1500	1500	96.19	600	600
20140812T181313	96.18	1100	1100	96.19	600	600
20140812T181315	96.18	200	200	96.19	2100	2100
20140812T181320	96.17	200	200	96.18	3200	3200
20140812T181323	96.17	300	300	96.18	3200	3200
20140812T181324	96.17	500	500	96.18	3200	3200
20140812T181330	96.18	200	200	96.19	1800	1800
20140812T181331	96.18	500	500	96.19	1400	1400
20140812T181332	96.18	400	400	96.19	1500	1500
20140812T181333	96.18	400	400	96.19	1600	1600
20140812T181335	96.18	500	500	96.19	1400	1400
20140812T181336	96.18	600	600	96.19	1600	1600
20140812T181337	96.18	400	400	96.19	1600	1600
20140812T181339	96.17	300	300	96.18	2400	2400
20140812T181340	96.17	900	900	96.18	900	900
20140812T181341	96.17	700	700	96.18	1000	1000
20140812T181344	96.17	1000	1000	96.18	1200	1200
20140812T181345	96.17	900	900	96.18	1300	1300
20140812T181346	96.17	1000	1000	96.18	1100	1100
20140812T181347	96.17	1300	1300	96.18	1200	1200
20140812T181349	96.17	1100	1100	96.18	700	700
20140812T181350	96.17	1200	1200	96.18	700	700
20140812T181352	96.18	600	600	96.19	900	900
20140812T181353	96.18	600	600	96.19	1600	1600
20140812T181357	96.18	500	500	96.19	1600	1600
20140812T181402	96.18	300	300	96.19	1700	1700
20140812T181404	96.18	500	500	96.19	1700	1700
20140812T181407	96.18	1400	1400	96.19	600	600
20140812T181408	96.18	300	300	96.19	1700	1700
20140812T181409	96.18	500	500	96.19	1200	1200
20140812T181410	96.18	200	200	96.19	1900	1900
20140812T181411	96.17	600	600	96.18	1600	1600
20140812T181413	96.17	300	300	96.18	1600	1600
20140812T181416	96.17	700	700	96.18	1600	1600
20140812T181417	96.17	500	500	96.18	1600	1600
20140812T181420	96.17	800	800	96.18	1600	1600
20140812T181422	96.17	900	900	96.18	1100	1100
20140812T181423	96.17	2000	2000	96.18	400	400
20140812T181424	96.18	1900	1900	96.18	100	100
20140812T181425	96.18	1600	1600	96.19	400	400
20140812T181426	96.18	1500	1500	96.19	400	400
20140812T181428	96.18	1000	1000	96.19	900	900
20140812T181429	96.17	800	800	96.18	1200	1200
20140812T181430	96.17	900	900	96.18	1200	1200
20140812T181431	96.17	1300	1300	96.18	1000	1000
20140812T181434	96.18	1500	1500	96.19	500	500
20140812T181435	96.18	1500	1500	96.19	400	400
20140812T181437	96.18	600	600	96.19	1200	1200
20140812T181438	96.18	400	400	96.19	1200	1200
20140812T181439	96.18	600	600	96.19	1200	1200
20140812T181440	96.18	400	400	96.19	1800	1800
20140812T181442	96.18	500	500	96.19	1800	1800
20140812T181443	96.17	1300	1300	96.18	300	300
20140812T181444	96.17	900	900	96.18	600	600
20140812T181446	96.17	1400	1400	96.18	400	400
20140812T181447	96.17	900	900	96.18	700	700
20140812T181448	96.17	1200	1200	96.18	600	600
20140812T181451	96.17	900	900	96.18	1300	1300
20140812T181452	96.17	1100	1100	96.18	1200	1200
20140812T181453	96.17	900	900	96.18	1300	1300
20140812T181455	96.17	1100	1100	96.18	1300	1300
20140812T181456	96.17	1000	1000	96.18	1500	1500
20140812T181457	96.18	1600	1600	96.19	1100	1100
20140812T181459	96.18	1400	1400	96.19	1100	1100
20140812T181500	96.18	1500	1500	96.19	1000	1000
20140812T181501	96.2	300	300	96.21	1500	1500
20140812T181503	96.2	1100	1100	96.21	500	500
20140812T181504	96.2	1100	1100	96.21	800	800
20140812T181506	96.2	1200	1200	96.21	1700	1700
20140812T181510	96.18	600	600	96.19	1700	1700
20140812T181511	96.18	700	700	96.19	1600	1600
20140812T181511	96.18	500	500	96.19	1300	1300
20140812T181513	96.18	300	300	96.19	1400	1400
20140812T181515	96.18	500	500	96.19	1100	1100
20140812T181516	96.18	1000	1000	96.19	1200	1200
20140812T181517	96.18	900	900	96.19	1200	1200
20140812T181518	96.18	1000	1000	96.19	1200	1200
20140812T181519	96.18	900	900	96.19	1200	1200
20140812T181522	96.18	1000	1000	96.19	1200	1200
20140812T181523	96.18	900	900	96.19	1100	1100
20140812T181524	96.19	2300	2300	96.2	300	300
20140812T181525	96.19	1900	1900	96.2	300	300
20140812T181528	96.2	400	400	96.21	800	800
20140812T181529	96.19	100	100	96.2	2500	2500
20140812T181531	96.19	300	300	96.2	2500	2500
20140812T181532	96.19	100	100	96.19	2200	2200
20140812T181533	96.18	100	100	96.19	1800	1800
20140812T181535	96.17	300	300	96.18	1200	1200
20140812T181536	96.17	600	600	96.18	700	700
20140812T181537	96.17	900	900	96.18	200	200
20140812T181538	96.18	400	400	96.19	900	900
20140812T181540	96.18	400	400	96.19	1000	1000
20140812T181543	96.17	800	800	96.18	600	600
20140812T181544	96.17	900	900	96.18	400	400
20140812T181546	96.17	1700	1700	96.18	300	300
20140812T181547	96.17	1600	1600	96.18	500	500
20140812T181548	96.17	1600	1600	96.18	700	700
20140812T181550	96.17	500	500	96.18	900	900
20140812T181552	96.17	500	500	96.18	1000	1000
20140812T181553	96.16	300	300	96.17	1300	1300
20140812T181554	96.16	300	300	96.17	900	900
20140812T181556	96.16	300	300	96.17	1300	1300
20140812T181558	96.15	3700	3700	96.16	1600	1600
20140812T181559	96.15	3600	3600	96.16	1700	1700
20140812T181600	96.15	3600	3600	96.16	2300	2300
20140812T181601	96.15	3500	3500	96.16	2300	2300
20140812T181603	96.15	3700	3700	96.16	2300	2300
20140812T181604	96.13	600	600	96.14	1300	1300
20140812T181604	96.13	600	600	96.14	1600	1600
20140812T181606	96.13	500	500	96.14	1300	1300
20140812T181608	96.13	600	600	96.14	1000	1000
20140812T181609	96.13	900	900	96.14	1500	1500
20140812T181611	96.13	900	900	96.14	1400	1400
20140812T181613	96.12	1400	1400	96.13	800	800
20140812T181614	96.12	1700	1700	96.13	800	800
20140812T181615	96.12	1700	1700	96.13	300	300
20140812T181618	96.13	1600	1600	96.14	1500	1500
20140812T181621	96.13	1700	1700	96.14	1400	1400
20140812T181622	96.13	1700	1700	96.14	1500	1500
20140812T181625	96.13	1600	1600	96.14	1700	1700
20140812T181626	96.13	1700	1700	96.14	1600	1600
