time	bid	bid_depth	bid_depth_total	offer	offer_depth	offer_depth_total
20140812T162236	563.99	200	200	564.24	200	200
20140812T162248	563.99	200	200	564.18	100	100
20140812T162253	563.99	200	200	564.23	200	200
20140812T162255	563.99	200	200	564.22	100	100
20140812T162303	563.99	200	200	564.23	200	200
20140812T162309	563.99	200	200	564.22	100	100
20140812T162310	563.99	200	200	564.23	200	200
20140812T162314	563.99	300	300	564.23	200	200
20140812T162317	563.99	200	200	564.23	200	200
20140812T162319	563.99	200	200	564.23	300	300
20140812T162330	564.	100	100	564.23	300	300
20140812T162334	564.	100	100	564.23	200	200
20140812T162339	564.	200	200	564.23	100	100
20140812T162342	564.	300	300	564.23	100	100
20140812T162354	563.7	100	100	564.04	100	100
20140812T162355	563.7	100	100	564.02	100	100
20140812T162400	563.7	200	200	564.02	100	100
20140812T162406	563.71	100	100	564.02	100	100
20140812T162408	563.71	200	200	564.02	100	100
20140812T162409	563.71	100	100	564.02	100	100
20140812T162410	563.71	100	100	563.92	100	100
20140812T162413	563.72	100	100	563.97	400	400
20140812T162415	563.72	100	100	563.97	100	100
20140812T162421	563.72	100	100	564.22	200	200
20140812T162423	563.72	100	100	564.2	100	100
20140812T162424	563.73	100	100	564.1	100	100
20140812T162427	563.73	100	100	564.13	100	100
20140812T162428	563.73	100	100	564.	100	100
20140812T162438	563.74	200	200	564.	100	100
20140812T162440	563.89	200	200	564.24	200	200
20140812T162442	563.89	100	100	564.24	200	200
20140812T162447	563.89	100	100	564.18	200	200
20140812T162450	563.9	200	200	564.18	200	200
20140812T162456	563.9	300	300	564.18	200	200
20140812T162457	563.9	200	200	564.18	200	200
20140812T162500	563.9	300	300	564.18	200	200
20140812T162503	563.9	200	200	564.18	200	200
20140812T162512	563.9	300	300	564.18	200	200
20140812T162516	563.9	200	200	564.18	200	200
20140812T162522	563.9	200	200	564.18	300	300
20140812T162525	563.9	200	200	564.17	100	100
20140812T162525	563.9	100	100	564.17	100	100
20140812T162526	563.7	200	200	564.18	300	300
20140812T162527	563.7	200	200	564.08	100	100
20140812T162529	563.72	100	100	564.08	100	100
20140812T162531	563.72	100	100	564.07	100	100
20140812T162533	563.72	100	100	564.13	100	100
20140812T162536	563.72	100	100	564.1	100	100
20140812T162538	563.72	100	100	564.07	100	100
20140812T162539	563.7	100	100	563.99	100	100
20140812T162542	563.71	100	100	563.99	100	100
20140812T162550	563.7	100	100	564.04	600	600
20140812T162553	563.7	100	100	564.04	1000	1000
20140812T162555	563.7	100	100	564.	100	100
20140812T162556	563.71	100	100	564.	100	100
20140812T162558	563.7	100	100	564.	100	100
20140812T162600	563.7	100	100	564.04	600	600
20140812T162603	563.7	100	100	564.04	900	900
20140812T162606	563.71	100	100	564.04	100	100
20140812T162613	563.7	100	100	564.02	100	100
20140812T162616	563.7	100	100	564.02	200	200
20140812T162618	563.71	100	100	563.94	200	200
20140812T162620	563.71	100	100	563.94	100	100
20140812T162627	563.71	100	100	563.98	100	100
20140812T162645	563.71	200	200	563.98	100	100
20140812T162647	563.65	100	100	563.99	600	600
20140812T162648	563.54	100	100	563.98	500	500
20140812T162650	563.57	100	100	563.97	100	100
20140812T162652	563.64	100	100	563.96	100	100
20140812T162653	563.67	100	100	563.96	100	100
20140812T162654	563.71	100	100	563.97	100	100
20140812T162655	563.72	200	200	563.94	100	100
20140812T162656	563.57	100	100	563.94	100	100
20140812T162659	563.53	200	200	563.92	100	100
20140812T162702	563.53	200	200	563.9	200	200
20140812T162703	563.53	300	300	563.89	100	100
20140812T162704	563.53	300	300	563.71	100	100
20140812T162705	563.43	200	200	563.71	100	100
20140812T162729	563.44	100	100	563.71	100	100
20140812T162734	563.45	100	100	563.71	100	100
20140812T162737	563.46	100	100	563.71	100	100
20140812T162738	563.62	100	100	563.71	100	100
20140812T162740	563.62	100	100	563.76	800	800
20140812T162747	563.45	100	100	563.76	800	800
20140812T162801	563.46	100	100	563.76	800	800
20140812T162810	563.46	100	100	563.76	300	300
20140812T162819	563.47	100	100	563.76	300	300
20140812T162821	563.46	100	100	563.76	300	300
20140812T162842	563.48	100	100	563.76	300	300
20140812T162844	563.48	100	100	563.74	100	100
20140812T162846	563.52	100	100	563.74	100	100
20140812T162847	563.53	100	100	563.74	100	100
20140812T162848	563.53	100	100	563.76	100	100
20140812T162849	563.75	100	100	564.	200	200
20140812T162850	563.75	100	100	563.99	100	100
20140812T162853	563.75	100	100	564.	200	200
20140812T162858	563.75	100	100	563.99	100	100
20140812T162903	563.75	100	100	564.	200	200
20140812T162909	563.75	100	100	564.	400	400
20140812T162910	563.75	100	100	563.99	100	100
20140812T162912	563.75	100	100	564.	400	400
20140812T162913	563.75	100	100	564.	500	500
20140812T162914	563.75	100	100	563.97	200	200
20140812T162920	563.75	100	100	564.	300	300
20140812T162930	563.54	200	200	563.99	100	100
20140812T162933	563.56	100	100	564.	300	300
20140812T162936	563.57	200	200	564.	300	300
20140812T162939	563.6	100	100	564.	300	300
20140812T162941	563.62	100	100	564.	300	300
20140812T162942	563.63	200	200	564.	300	300
20140812T162944	563.63	100	100	564.	300	300
20140812T163004	563.63	100	100	563.99	100	100
20140812T163005	563.63	100	100	564.	300	300
20140812T163006	563.63	100	100	563.9	300	300
20140812T163008	563.63	100	100	563.88	200	200
20140812T163020	563.63	100	100	563.93	200	200
20140812T163050	563.64	100	100	563.93	100	100
20140812T163056	563.63	100	100	563.93	100	100
20140812T163108	563.63	200	200	563.93	100	100
20140812T163109	563.63	100	100	563.93	100	100
20140812T163112	563.47	100	100	563.63	100	100
20140812T163113	563.47	100	100	563.8	100	100
20140812T163114	563.47	100	100	563.78	200	200
20140812T163116	563.47	100	100	563.77	100	100
20140812T163117	563.47	100	100	563.78	200	200
20140812T163121	563.47	100	100	563.77	100	100
20140812T163122	563.47	100	100	563.76	100	100
20140812T163123	563.44	100	100	563.75	100	100
20140812T163124	563.37	100	100	563.75	100	100
20140812T163127	563.37	100	100	563.74	100	100
20140812T163137	563.38	100	100	563.74	100	100
20140812T163143	563.38	100	100	563.74	200	200
20140812T163145	563.38	100	100	563.73	100	100
20140812T163147	563.38	100	100	563.73	200	200
20140812T163149	563.38	100	100	563.73	100	100
20140812T163210	563.39	300	300	563.72	100	100
20140812T163215	563.39	300	300	563.69	100	100
20140812T163216	563.39	600	600	563.69	100	100
20140812T163219	563.39	600	600	563.74	700	700
20140812T163220	563.39	600	600	563.72	100	100
20140812T163228	563.39	600	600	563.73	200	200
20140812T163230	563.39	600	600	563.72	200	200
20140812T163232	563.39	600	600	563.7	300	300
20140812T163234	563.39	600	600	563.67	200	200
20140812T163235	563.42	100	100	563.66	200	200
20140812T163239	563.41	200	200	563.66	200	200
20140812T163240	563.42	100	100	563.66	200	200
20140812T163242	563.42	400	400	563.66	200	200
20140812T163248	563.42	100	100	563.66	200	200
20140812T163248	563.39	400	400	563.63	100	100
20140812T163249	563.27	100	100	563.62	100	100
20140812T163250	563.34	500	500	563.67	100	100
20140812T163255	563.34	500	500	563.64	100	100
20140812T163257	563.34	400	400	563.64	100	100
20140812T163259	563.19	100	100	563.44	200	200
20140812T163300	563.1	200	200	563.41	100	100
20140812T163302	563.07	500	500	563.4	100	100
20140812T163303	563.08	100	100	563.4	100	100
20140812T163306	563.07	500	500	563.26	100	100
20140812T163311	563.07	500	500	563.4	200	200
20140812T163313	563.28	200	200	563.45	900	900
20140812T163315	563.28	200	200	563.57	100	100
20140812T163317	563.28	200	200	563.62	100	100
20140812T163318	563.29	100	100	563.62	100	100
20140812T163320	563.28	200	200	563.62	100	100
20140812T163321	563.28	200	200	563.61	100	100
20140812T163322	563.28	200	200	563.62	100	100
20140812T163323	563.28	200	200	563.59	100	100
20140812T163326	563.28	200	200	563.66	100	100
20140812T163329	563.28	200	200	563.65	100	100
20140812T163334	563.28	200	200	563.54	200	200
20140812T163339	563.28	200	200	563.57	200	200
20140812T163341	563.29	100	100	563.56	200	200
20140812T163344	563.28	200	200	563.61	200	200
20140812T163345	563.28	100	100	563.61	200	200
20140812T163347	563.28	100	100	563.6	100	100
20140812T163350	563.28	100	100	563.61	200	200
20140812T163353	563.28	100	100	563.6	100	100
20140812T163355	563.28	100	100	563.61	100	100
20140812T163401	563.29	100	100	563.61	200	200
20140812T163404	563.29	100	100	563.59	200	200
20140812T163407	563.3	100	100	563.56	100	100
20140812T163411	563.3	100	100	563.55	100	100
20140812T163412	563.3	100	100	563.56	200	200
20140812T163413	563.3	100	100	563.56	300	300
20140812T163414	563.3	100	100	563.6	100	100
20140812T163416	563.3	100	100	563.61	400	400
20140812T163417	563.3	100	100	563.6	100	100
20140812T163418	563.3	100	100	563.61	400	400
20140812T163419	563.3	100	100	563.6	100	100
20140812T163421	563.3	100	100	563.51	100	100
20140812T163422	563.13	200	200	563.51	100	100
20140812T163423	563.13	200	200	563.47	100	100
20140812T163427	563.13	200	200	563.47	200	200
20140812T163432	563.13	300	300	563.47	100	100
20140812T163433	563.14	100	100	563.45	100	100
20140812T163435	563.13	200	200	563.44	100	100
20140812T163439	563.13	200	200	563.41	300	300
20140812T163443	563.13	200	200	563.41	200	200
20140812T163452	563.13	200	200	563.41	300	300
20140812T163505	563.2	100	100	563.41	200	200
20140812T163513	563.13	200	200	563.4	300	300
20140812T163515	563.07	500	500	563.4	200	200
20140812T163516	563.	800	800	563.37	100	100
20140812T163520	563.	700	700	563.35	100	100
20140812T163521	563.04	100	100	563.3	100	100
20140812T163523	563.	800	800	563.3	100	100
20140812T163525	563.	800	800	563.26	200	200
20140812T163526	563.01	100	100	563.26	300	300
20140812T163529	563.01	100	100	563.24	100	100
20140812T163532	563.	800	800	563.24	100	100
20140812T163534	563.	800	800	563.22	200	200
20140812T163539	563.	800	800	563.2	100	100
20140812T163548	563.	900	900	563.2	100	100
20140812T163600	563.	900	900	563.22	200	200
20140812T163603	563.	900	900	563.2	200	200
20140812T163608	563.	900	900	563.18	100	100
20140812T163611	563.	900	900	563.18	200	200
20140812T163613	563.	900	900	563.16	100	100
20140812T163618	563.	900	900	563.14	100	100
20140812T163621	563.	900	900	563.14	200	200
20140812T163623	563.	600	600	563.14	200	200
20140812T163626	562.99	700	700	563.14	200	200
20140812T163630	562.99	400	400	563.14	200	200
20140812T163634	562.99	400	400	563.14	300	300
20140812T163644	562.94	100	100	563.14	300	300
20140812T163652	562.93	100	100	563.14	300	300
20140812T163656	562.94	100	100	563.1	300	300
20140812T163658	562.93	100	100	563.1	300	300
20140812T163705	562.95	100	100	563.1	300	300
20140812T163706	562.93	100	100	563.1	300	300
20140812T163718	562.93	100	100	563.05	100	100
20140812T163719	562.85	100	100	563.1	100	100
20140812T163724	562.74	100	100	563.	100	100
20140812T163727	562.74	100	100	563.05	100	100
20140812T163729	562.74	100	100	563.	600	600
20140812T163740	562.75	100	100	563.	600	600
20140812T163748	562.95	100	100	563.15	100	100
20140812T163749	563.03	100	100	563.17	700	700
20140812T163752	562.95	100	100	563.17	700	700
20140812T163755	562.96	200	200	563.35	100	100
20140812T163756	563.06	100	100	563.35	100	100
20140812T163757	563.05	100	100	563.35	100	100
20140812T163759	563.06	100	100	563.35	100	100
20140812T163801	563.08	100	100	563.35	100	100
20140812T163802	563.14	200	200	563.55	200	200
20140812T163805	563.15	100	100	563.54	100	100
20140812T163806	563.15	100	100	563.55	200	200
20140812T163810	563.15	200	200	563.55	200	200
20140812T163811	563.16	100	100	563.55	200	200
20140812T163814	563.16	100	100	563.54	100	100
20140812T163818	563.15	200	200	563.55	200	200
20140812T163819	563.15	100	100	563.54	100	100
20140812T163821	563.15	200	200	563.54	100	100
20140812T163822	563.16	100	100	563.54	100	100
20140812T163823	563.15	100	100	563.54	100	100
20140812T163829	563.15	200	200	563.55	200	200
20140812T163833	563.15	200	200	563.52	100	100
20140812T163839	563.15	300	300	563.52	100	100
20140812T163842	563.2	200	200	563.52	100	100
20140812T163846	563.2	200	200	563.51	100	100
20140812T163847	563.2	200	200	563.52	100	100
20140812T163849	563.2	200	200	563.51	100	100
20140812T163851	563.2	200	200	563.52	100	100
20140812T163854	563.2	200	200	563.51	100	100
20140812T163857	563.2	200	200	563.52	100	100
20140812T163909	563.21	500	500	563.52	100	100
20140812T163912	563.22	100	100	563.52	100	100
20140812T163913	563.21	500	500	563.52	100	100
20140812T163914	563.21	400	400	563.52	100	100
20140812T163916	563.21	500	500	563.52	100	100
20140812T163917	563.22	100	100	563.52	100	100
20140812T163923	563.4	200	200	563.52	100	100
20140812T163928	563.22	100	100	563.52	100	100
20140812T163932	563.23	100	100	563.52	100	100
20140812T163941	563.22	100	100	563.56	100	100
20140812T164001	563.22	100	100	563.55	100	100
20140812T164003	563.22	100	100	563.54	100	100
20140812T164005	563.22	100	100	563.55	100	100
20140812T164008	563.22	100	100	563.35	100	100
20140812T164008	563.22	100	100	563.43	100	100
20140812T164008	563.21	100	100	563.43	100	100
20140812T164009	563.09	100	100	563.39	200	200
20140812T164014	563.09	100	100	563.38	100	100
20140812T164017	563.09	100	100	563.38	200	200
20140812T164028	563.1	100	100	563.36	100	100
20140812T164030	563.09	100	100	563.36	100	100
20140812T164033	563.09	100	100	563.36	200	200
20140812T164036	563.15	100	100	563.38	200	200
20140812T164059	563.15	100	100	563.41	200	200
20140812T164104	563.17	100	100	563.46	600	600
20140812T164105	563.21	100	100	563.51	100	100
20140812T164106	563.25	100	100	563.51	100	100
20140812T164108	563.3	100	100	563.76	100	100
20140812T164110	563.34	100	100	563.76	100	100
20140812T164111	563.47	100	100	563.56	200	200
20140812T164113	563.54	100	100	563.8	200	200
20140812T164115	563.56	100	100	563.8	200	200
20140812T164119	563.56	100	100	563.68	200	200
20140812T164120	563.61	200	200	564.	500	500
20140812T164121	563.62	100	100	563.95	100	100
20140812T164123	563.63	100	100	563.95	100	100
20140812T164126	563.71	100	100	563.99	100	100
20140812T164128	563.72	100	100	563.99	100	100
20140812T164139	563.47	100	100	563.99	100	100
20140812T164151	563.56	100	100	564.	500	500
20140812T164152	563.56	100	100	563.9	100	100
20140812T164153	563.56	100	100	563.91	100	100
20140812T164206	563.56	100	100	563.9	300	300
20140812T164221	563.56	100	100	563.89	100	100
20140812T164222	563.26	100	100	563.68	100	100
20140812T164242	563.28	100	100	563.73	200	200
20140812T164245	563.3	100	100	563.73	200	200
20140812T164248	563.31	100	100	563.73	200	200
20140812T164309	563.31	100	100	563.74	100	100
20140812T164311	563.31	100	100	563.73	100	100
20140812T164314	563.3	200	200	563.7	100	100
20140812T164316	563.3	200	200	563.72	100	100
20140812T164317	563.31	100	100	563.75	200	200
20140812T164319	563.3	200	200	563.75	100	100
20140812T164321	563.3	200	200	563.73	100	100
20140812T164326	563.3	200	200	563.75	400	400
20140812T164327	563.3	200	200	563.49	100	100
20140812T164332	563.31	100	100	563.49	100	100
20140812T164334	563.3	300	300	563.49	100	100
20140812T164337	563.25	200	200	563.49	100	100
20140812T164338	563.05	100	100	563.49	200	200
20140812T164341	563.06	100	100	563.49	200	200
20140812T164345	563.06	100	100	563.49	100	100
20140812T164346	562.67	100	100	563.22	100	100
20140812T164347	562.76	100	100	563.25	100	100
20140812T164400	562.67	100	100	563.25	100	100
20140812T164402	562.72	100	100	563.25	100	100
20140812T164403	562.73	100	100	563.25	100	100
20140812T164407	562.9	300	300	563.25	100	100
20140812T164412	562.9	300	300	563.2	100	100
20140812T164416	562.9	300	300	563.2	200	200
20140812T164428	562.7	1000	1000	562.95	100	100
20140812T164432	562.7	1000	1000	563.	300	300
20140812T164436	562.71	100	100	563.	400	400
20140812T164502	562.73	100	100	563.	400	400
20140812T164507	562.73	100	100	563.	200	200
20140812T164510	562.74	100	100	563.	100	100
20140812T164517	562.74	100	100	563.05	100	100
20140812T164518	562.78	100	100	563.2	100	100
20140812T164521	562.78	200	200	563.2	100	100
20140812T164522	562.81	200	200	563.2	100	100
20140812T164532	562.81	200	200	563.19	100	100
20140812T164534	562.82	300	300	563.2	100	100
20140812T164535	562.82	200	200	563.2	100	100
20140812T164537	562.82	200	200	563.19	100	100
20140812T164542	562.82	200	200	563.18	100	100
20140812T164547	562.82	200	200	563.19	100	100
20140812T164601	562.82	200	200	563.2	100	100
20140812T164604	562.79	100	100	563.18	100	100
20140812T164606	562.81	100	100	563.2	100	100
20140812T164611	562.98	100	100	563.2	100	100
20140812T164614	562.98	100	100	563.19	100	100
20140812T164622	562.78	100	100	563.2	100	100
20140812T164625	562.78	100	100	563.17	100	100
20140812T164629	562.78	100	100	563.2	100	100
20140812T164639	562.79	100	100	563.2	100	100
20140812T164650	562.83	100	100	563.2	100	100
20140812T164717	562.83	200	200	563.2	100	100
20140812T164719	563.07	100	100	563.2	100	100
20140812T164720	563.07	100	100	563.2	200	200
20140812T164725	563.08	100	100	563.21	100	100
20140812T164726	563.08	100	100	563.2	100	100
20140812T164729	563.03	100	100	563.19	100	100
20140812T164731	562.83	100	100	563.18	100	100
20140812T164733	562.88	200	200	563.18	100	100
20140812T164742	562.95	100	100	563.18	100	100
20140812T164745	563.	100	100	563.18	100	100
20140812T164753	563.	100	100	563.17	100	100
20140812T164758	563.	200	200	563.17	100	100
20140812T164759	562.88	100	100	563.16	100	100
20140812T164803	562.88	100	100	563.15	100	100
20140812T164812	562.88	100	100	563.12	100	100
20140812T164821	562.88	100	100	563.13	100	100
20140812T164825	563.	10200	10200	563.13	100	100
20140812T164829	563.	10200	10200	563.03	300	300
20140812T164831	563.	10300	10300	563.17	200	200
20140812T164836	563.	10200	10200	563.14	100	100
20140812T164839	563.	10200	10200	563.16	100	100
20140812T164843	563.	10200	10200	563.15	100	100
20140812T164845	563.	6600	6600	563.15	100	100
20140812T164850	563.	6600	6600	563.13	100	100
20140812T164854	563.	6600	6600	563.05	100	100
20140812T164857	563.	6400	6400	563.05	100	100
20140812T164901	563.	5400	5400	563.05	100	100
20140812T164902	563.	5400	5400	563.07	200	200
20140812T164904	563.	5400	5400	563.08	300	300
20140812T164905	563.	5500	5500	563.18	100	100
20140812T164906	563.	5400	5400	563.17	100	100
20140812T164921	563.	5500	5500	563.18	100	100
20140812T164924	563.	5500	5500	563.22	400	400
20140812T164925	563.	5500	5500	563.21	100	100
20140812T164927	563.	5400	5400	563.21	100	100
20140812T164937	563.	5400	5400	563.17	100	100
20140812T164939	563.	5400	5400	563.12	100	100
20140812T164941	563.	5400	5400	563.11	100	100
20140812T164944	562.88	100	100	563.11	100	100
20140812T164946	562.88	100	100	563.16	200	200
20140812T164951	562.73	100	100	562.87	100	100
20140812T164956	562.7	700	700	562.87	100	100
20140812T164957	562.65	100	100	562.85	100	100
20140812T164959	562.66	200	200	562.85	100	100
20140812T165002	562.66	300	300	562.85	100	100
20140812T165006	562.66	300	300	562.9	800	800
20140812T165015	562.91	100	100	563.2	100	100
20140812T165019	562.92	100	100	563.2	100	100
20140812T165028	562.95	100	100	563.2	100	100
20140812T165038	562.98	100	100	563.2	200	200
20140812T165040	562.96	100	100	563.2	200	200
20140812T165042	562.89	100	100	563.19	100	100
20140812T165044	562.89	100	100	563.17	200	200
20140812T165046	562.89	100	100	563.16	200	200
20140812T165049	562.89	100	100	563.15	100	100
20140812T165051	562.89	100	100	563.14	100	100
20140812T165052	562.89	100	100	563.15	200	200
20140812T165056	562.75	100	100	563.05	200	200
20140812T165058	562.75	100	100	563.04	200	200
20140812T165059	562.75	100	100	563.04	100	100
20140812T165105	562.75	100	100	563.05	500	500
20140812T165114	562.75	100	100	563.05	600	600
20140812T165116	562.75	100	100	563.05	500	500
20140812T165119	562.75	100	100	563.04	100	100
20140812T165122	562.75	100	100	563.02	100	100
20140812T165123	562.75	100	100	563.01	100	100
20140812T165125	562.76	100	100	562.98	100	100
20140812T165126	562.76	100	100	562.96	100	100
20140812T165129	562.66	100	100	562.9	200	200
20140812T165130	562.55	200	200	562.85	200	200
20140812T165132	562.55	200	200	562.83	100	100
20140812T165136	562.55	200	200	562.78	200	200
20140812T165138	562.55	100	100	562.78	200	200
20140812T165140	562.55	100	100	562.76	200	200
20140812T165141	562.55	100	100	562.75	100	100
20140812T165144	562.55	100	100	562.73	100	100
20140812T165148	562.56	100	100	562.75	700	700
20140812T165148	562.56	100	100	562.78	100	100
20140812T165148	562.6	100	100	563.01	100	100
20140812T165149	562.61	100	100	563.06	400	400
20140812T165155	562.62	100	100	563.06	400	400
20140812T165159	562.65	100	100	563.06	400	400
20140812T165201	562.62	100	100	563.06	400	400
20140812T165203	562.8	500	500	563.06	400	400
20140812T165229	562.8	500	500	563.11	400	400
20140812T165231	562.8	500	500	563.08	100	100
20140812T165233	562.8	500	500	562.99	200	200
20140812T165236	562.8	500	500	563.12	100	100
20140812T165238	562.8	500	500	563.13	200	200
20140812T165244	562.81	100	100	563.17	200	200
20140812T165246	562.81	100	100	562.99	200	200
20140812T165248	562.81	200	200	562.99	200	200
20140812T165251	562.81	200	200	563.	100	100
20140812T165302	562.81	200	200	562.96	100	100
20140812T165304	562.85	400	400	562.96	100	100
20140812T165311	562.79	400	400	562.92	100	100
20140812T165315	562.79	400	400	562.9	100	100
20140812T165319	562.79	400	400	562.9	200	200
20140812T165324	562.79	400	400	562.95	200	200
20140812T165343	562.79	400	400	563.03	200	200
20140812T165404	562.79	400	400	562.91	100	100
20140812T165408	562.7	200	200	562.85	100	100
20140812T165411	562.7	100	100	562.88	200	200
20140812T165413	562.67	200	200	562.85	100	100
20140812T165424	562.67	100	100	562.81	100	100
20140812T165425	562.51	100	100	562.72	100	100
20140812T165426	562.51	100	100	562.71	100	100
20140812T165427	562.51	100	100	562.7	100	100
20140812T165433	562.51	100	100	562.74	200	200
20140812T165435	562.51	100	100	562.73	200	200
20140812T165438	562.61	100	100	562.72	100	100
20140812T165441	562.62	100	100	562.72	200	200
20140812T165445	562.62	100	100	562.71	100	100
20140812T165447	562.51	100	100	562.75	100	100
20140812T165449	562.67	400	400	562.75	100	100
20140812T165450	562.52	100	100	562.75	100	100
20140812T165452	562.53	100	100	562.75	100	100
20140812T165455	562.54	100	100	562.75	100	100
20140812T165500	562.55	100	100	562.75	100	100
20140812T165503	562.55	300	300	562.75	100	100
20140812T165509	562.55	600	600	562.75	600	600
20140812T165511	562.56	100	100	562.75	500	500
20140812T165513	562.6	100	100	563.16	100	100
20140812T165514	562.6	100	100	563.15	300	300
20140812T165517	562.63	500	500	563.15	300	300
20140812T165518	562.76	100	100	563.16	100	100
20140812T165520	562.85	100	100	563.16	100	100
20140812T165521	562.88	200	200	563.16	100	100
20140812T165523	562.82	200	200	563.16	100	100
20140812T165526	562.82	300	300	563.16	100	100
20140812T165527	562.82	200	200	563.16	100	100
20140812T165530	562.79	100	100	563.16	100	100
20140812T165535	562.78	200	200	563.16	100	100
20140812T165538	562.78	200	200	563.15	100	100
20140812T165546	562.79	100	100	563.09	500	500
20140812T165547	562.78	200	200	563.09	500	500
20140812T165611	562.78	200	200	563.08	100	100
20140812T165615	562.78	200	200	563.02	200	200
20140812T165641	562.8	100	100	563.02	100	100
20140812T165641	562.81	100	100	563.07	100	100
20140812T165642	562.84	200	200	563.2	200	200
20140812T165643	562.84	100	100	563.2	200	200
20140812T165646	562.84	200	200	563.2	200	200
20140812T165647	562.85	200	200	563.2	200	200
20140812T165653	562.85	500	500	563.03	100	100
20140812T165654	562.85	500	500	563.19	100	100
20140812T165658	562.83	100	100	563.19	100	100
20140812T165704	562.83	100	100	563.18	100	100
20140812T165705	562.83	100	100	563.17	100	100
20140812T165707	562.83	100	100	563.18	100	100
20140812T165713	562.83	100	100	563.17	200	200
20140812T165717	562.83	100	100	563.16	100	100
20140812T165727	562.83	100	100	563.17	200	200
20140812T165733	562.83	100	100	563.17	100	100
20140812T165734	562.83	100	100	563.16	100	100
20140812T165737	562.83	100	100	563.14	100	100
20140812T165743	562.84	100	100	563.13	100	100
20140812T165759	562.89	100	100	563.13	100	100
20140812T165807	562.91	100	100	563.13	100	100
20140812T165808	562.89	100	100	563.11	100	100
20140812T165810	562.91	100	100	563.2	200	200
20140812T165824	562.85	100	100	563.2	200	200
20140812T165844	563.	200	200	563.2	200	200
20140812T165845	563.	500	500	563.2	200	200
20140812T165849	563.	500	500	563.19	100	100
20140812T165850	563.	500	500	563.18	100	100
20140812T165852	562.85	100	100	563.16	100	100
20140812T165856	563.	200	200	563.16	100	100
20140812T165900	563.	100	100	563.2	200	200
20140812T165902	563.1	100	100	563.2	200	200
20140812T165903	562.79	100	100	563.19	100	100
20140812T165906	562.81	100	100	563.19	100	100
20140812T165909	562.81	200	200	563.19	100	100
20140812T165913	562.81	100	100	563.19	100	100
20140812T165914	562.78	100	100	563.2	200	200
20140812T165915	562.78	100	100	563.17	100	100
20140812T165916	562.78	100	100	563.18	100	100
20140812T165917	562.78	100	100	563.19	100	100
20140812T165919	562.78	100	100	563.18	100	100
20140812T165922	562.78	100	100	563.2	200	200
20140812T165926	562.8	200	200	563.19	100	100
20140812T165939	562.8	200	200	563.2	200	200
20140812T165947	563.	100	100	563.2	200	200
20140812T165950	563.	100	100	563.19	100	100
20140812T165958	563.	100	100	563.2	200	200
20140812T170000	563.	100	100	563.19	100	100
20140812T170002	562.8	200	200	563.16	100	100
20140812T170004	562.8	200	200	563.18	100	100
20140812T170006	562.81	100	100	563.19	100	100
20140812T170012	562.81	100	100	563.18	100	100
20140812T170018	562.8	100	100	563.16	100	100
20140812T170028	562.8	100	100	563.15	100	100
20140812T170040	562.8	100	100	563.19	200	200
20140812T170042	562.8	100	100	563.17	200	200
20140812T170047	562.8	100	100	563.16	100	100
20140812T170105	562.89	100	100	563.16	100	100
20140812T170109	562.8	200	200	563.15	100	100
20140812T170112	562.8	100	100	563.15	100	100
20140812T170114	562.71	100	100	562.76	100	100
20140812T170114	562.64	100	100	562.76	100	100
20140812T170114	562.64	100	100	562.88	100	100
20140812T170116	562.64	100	100	563.01	100	100
20140812T170117	562.64	100	100	563.08	100	100
20140812T170118	562.64	100	100	563.07	100	100
20140812T170121	562.49	100	100	562.64	100	100
20140812T170124	562.49	100	100	562.69	100	100
20140812T170126	562.4	400	400	562.66	100	100
20140812T170128	562.4	400	400	562.68	100	100
20140812T170132	562.4	400	400	562.69	100	100
20140812T170133	562.4	500	500	562.69	100	100
20140812T170134	562.4	200	200	562.68	100	100
20140812T170137	562.4	200	200	562.66	100	100
20140812T170138	562.4	200	200	562.65	100	100
20140812T170140	562.4	200	200	562.64	100	100
20140812T170143	562.4	200	200	562.68	100	100
20140812T170145	562.4	200	200	562.67	100	100
20140812T170152	562.3	100	100	562.67	100	100
20140812T170207	562.4	100	100	562.66	100	100
20140812T170220	562.3	100	100	562.65	100	100
20140812T170221	562.16	500	500	562.41	100	100
20140812T170223	562.16	500	500	562.41	200	200
20140812T170224	562.16	100	100	562.41	300	300
20140812T170225	562.16	100	100	562.35	100	100
20140812T170227	562.16	100	100	562.31	100	100
20140812T170229	562.16	100	100	562.31	200	200
20140812T170232	562.16	100	100	562.31	100	100
20140812T170243	562.15	600	600	562.31	100	100
20140812T170246	562.08	200	200	562.29	100	100
20140812T170256	562.05	500	500	562.27	100	100
20140812T170301	562.05	400	400	562.27	100	100
20140812T170306	562.05	400	400	562.3	100	100
20140812T170308	562.05	300	300	562.3	100	100
20140812T170312	562.05	300	300	562.31	100	100
20140812T170316	562.05	300	300	562.31	200	200
20140812T170320	562.	800	800	562.23	100	100
20140812T170328	562.	900	900	562.23	100	100
20140812T170331	562.	800	800	562.23	100	100
20140812T170338	562.	900	900	562.23	100	100
20140812T170341	562.	1000	1000	562.22	100	100
20140812T170354	562.	1100	1100	562.22	100	100
20140812T170404	562.	1100	1100	562.24	100	100
20140812T170405	562.02	100	100	562.5	100	100
20140812T170408	562.02	100	100	562.43	100	100
20140812T170427	562.02	100	100	562.5	100	100
20140812T170429	562.02	200	200	562.5	100	100
