time	bid	bid_depth	bid_depth_total	offer	offer_depth	offer_depth_total
20140813T164906	96.64	300	300	96.64	200	200
20140813T164906	96.64	1600	1600	96.64	200	200
20140813T164906	96.64	1500	1500	96.64	200	200
20140813T164906	96.64	700	700	96.64	200	200
20140813T164907	96.64	100	100	96.64	200	200
20140813T164908	96.64	800	800	96.65	2700	2700
20140813T164909	96.64	500	500	96.65	2900	2900
20140813T164910	96.64	1300	1300	96.65	2800	2800
20140813T164911	96.64	1600	1600	96.65	2100	2100
20140813T164913	96.64	1600	1600	96.65	2000	2000
20140813T164915	96.64	500	500	96.65	3200	3200
20140813T164916	96.63	400	400	96.64	2100	2100
20140813T164917	96.63	400	400	96.64	2000	2000
20140813T164919	96.63	1000	1000	96.64	1600	1600
20140813T164920	96.63	1000	1000	96.64	1700	1700
20140813T164921	96.63	1000	1000	96.64	900	900
20140813T164922	96.63	1000	1000	96.64	1000	1000
20140813T164924	96.63	1000	1000	96.64	900	900
20140813T164925	96.63	1000	1000	96.64	1200	1200
20140813T164926	96.63	1000	1000	96.64	1500	1500
20140813T164928	96.62	1000	1000	96.63	1700	1700
20140813T164929	96.62	1200	1200	96.63	1200	1200
20140813T164930	96.62	1600	1600	96.63	900	900
20140813T164931	96.62	1000	1000	96.63	2800	2800
20140813T164934	96.62	1000	1000	96.63	2700	2700
20140813T164936	96.62	1000	1000	96.63	2800	2800
20140813T164937	96.62	1100	1100	96.63	2500	2500
20140813T164939	96.62	1000	1000	96.63	2500	2500
20140813T164940	96.62	1000	1000	96.63	2800	2800
20140813T164942	96.61	1100	1100	96.62	700	700
20140813T164945	96.61	1100	1100	96.62	900	900
20140813T164946	96.61	1100	1100	96.62	600	600
20140813T164948	96.61	1100	1100	96.62	800	800
20140813T164949	96.6	100	100	96.61	2500	2500
20140813T164950	96.59	2500	2500	96.6	800	800
20140813T164951	96.59	2500	2500	96.6	500	500
20140813T164957	96.61	2200	2200	96.62	700	700
20140813T164957	96.61	1500	1500	96.62	700	700
20140813T164958	96.61	1200	1200	96.62	1100	1100
20140813T164959	96.6	800	800	96.61	1100	1100
20140813T165000	96.61	2300	2300	96.62	100	100
20140813T165001	96.61	2200	2200	96.62	100	100
20140813T165002	96.62	1600	1600	96.63	1100	1100
20140813T165004	96.63	2300	2300	96.64	1100	1100
20140813T165004	96.63	2400	2400	96.64	900	900
20140813T165005	96.62	300	300	96.63	1800	1800
20140813T165006	96.62	300	300	96.63	1900	1900
20140813T165007	96.63	500	500	96.64	1000	1000
20140813T165008	96.63	400	400	96.64	2300	2300
20140813T165010	96.62	400	400	96.63	2400	2400
20140813T165011	96.62	1000	1000	96.63	800	800
20140813T165012	96.62	1400	1400	96.63	100	100
20140813T165013	96.63	1400	1400	96.64	600	600
20140813T165015	96.63	800	800	96.64	1300	1300
20140813T165016	96.63	600	600	96.64	2000	2000
20140813T165017	96.63	600	600	96.64	2100	2100
20140813T165019	96.63	600	600	96.64	2000	2000
20140813T165020	96.63	1000	1000	96.64	2100	2100
20140813T165021	96.62	100	100	96.63	2300	2300
20140813T165024	96.62	500	500	96.63	2100	2100
20140813T165027	96.62	900	900	96.63	1600	1600
20140813T165029	96.62	500	500	96.63	2100	2100
20140813T165031	96.62	600	600	96.63	2000	2000
20140813T165034	96.63	1700	1700	96.64	400	400
20140813T165034	96.63	1700	1700	96.64	500	500
20140813T165035	96.63	1800	1800	96.64	600	600
20140813T165036	96.62	1300	1300	96.63	800	800
20140813T165037	96.62	1200	1200	96.63	1000	1000
20140813T165038	96.62	1300	1300	96.63	300	300
20140813T165041	96.62	1300	1300	96.63	400	400
20140813T165043	96.63	1800	1800	96.64	800	800
20140813T165044	96.63	600	600	96.64	1700	1700
20140813T165045	96.63	1300	1300	96.64	800	800
20140813T165046	96.63	1000	1000	96.64	1100	1100
20140813T165049	96.63	800	800	96.64	1200	1200
20140813T165050	96.63	800	800	96.64	1100	1100
20140813T165052	96.63	700	700	96.64	1200	1200
20140813T165053	96.62	600	600	96.63	2000	2000
20140813T165054	96.62	700	700	96.63	1700	1700
20140813T165056	96.62	1100	1100	96.63	1700	1700
20140813T165057	96.61	600	600	96.62	1700	1700
20140813T165058	96.61	400	400	96.62	1900	1900
20140813T165100	96.61	500	500	96.62	1900	1900
20140813T165101	96.61	500	500	96.62	1800	1800
20140813T165102	96.61	600	600	96.62	1500	1500
20140813T165103	96.61	600	600	96.62	1700	1700
20140813T165104	96.61	800	800	96.62	1600	1600
20140813T165105	96.61	1000	1000	96.62	1800	1800
20140813T165106	96.61	900	900	96.62	1900	1900
20140813T165106	96.62	1400	1400	96.63	600	600
20140813T165106	96.62	1300	1300	96.63	900	900
20140813T165106	96.62	1000	1000	96.63	1900	1900
20140813T165107	96.62	1400	1400	96.63	800	800
20140813T165108	96.63	200	200	96.64	2000	2000
20140813T165110	96.63	700	700	96.64	2100	2100
20140813T165111	96.63	700	700	96.64	1800	1800
20140813T165112	96.63	700	700	96.64	1600	1600
20140813T165113	96.63	700	700	96.64	1800	1800
20140813T165116	96.63	700	700	96.64	2000	2000
20140813T165118	96.63	500	500	96.64	1900	1900
20140813T165123	96.63	500	500	96.64	2000	2000
20140813T165124	96.63	700	700	96.64	2000	2000
20140813T165130	96.63	600	600	96.64	2300	2300
20140813T165131	96.61	200	200	96.62	2300	2300
20140813T165132	96.61	200	200	96.62	2400	2400
20140813T165134	96.61	200	200	96.62	1500	1500
20140813T165136	96.61	300	300	96.62	1400	1400
20140813T165137	96.61	400	400	96.62	2000	2000
20140813T165140	96.61	600	600	96.62	900	900
20140813T165141	96.61	600	600	96.62	800	800
20140813T165142	96.61	700	700	96.62	700	700
20140813T165143	96.61	800	800	96.62	600	600
20140813T165143	96.62	500	500	96.62	200	200
20140813T165144	96.62	400	400	96.63	1200	1200
20140813T165146	96.62	400	400	96.63	2100	2100
20140813T165147	96.6	1100	1100	96.61	1200	1200
20140813T165148	96.6	1100	1100	96.61	1100	1100
20140813T165150	96.61	200	200	96.62	2100	2100
20140813T165151	96.6	1600	1600	96.62	2200	2200
20140813T165153	96.6	1500	1500	96.61	500	500
20140813T165154	96.6	1500	1500	96.61	600	600
20140813T165155	96.6	1100	1100	96.61	800	800
20140813T165156	96.6	1100	1100	96.61	1800	1800
20140813T165158	96.6	1100	1100	96.61	1900	1900
20140813T165159	96.6	1100	1100	96.61	2000	2000
20140813T165201	96.6	1100	1100	96.61	1900	1900
20140813T165203	96.6	1200	1200	96.61	800	800
20140813T165204	96.6	1400	1400	96.61	700	700
20140813T165205	96.6	1600	1600	96.61	700	700
20140813T165206	96.6	1200	1200	96.61	1800	1800
20140813T165208	96.59	3500	3500	96.6	2100	2100
20140813T165210	96.59	3500	3500	96.6	1900	1900
20140813T165214	96.6	1200	1200	96.61	1300	1300
20140813T165214	96.6	1100	1100	96.61	1400	1400
20140813T165214	96.6	800	800	96.61	1700	1700
20140813T165215	96.6	200	200	96.61	2400	2400
20140813T165217	96.59	3700	3700	96.6	300	300
20140813T165219	96.59	3800	3800	96.6	300	300
20140813T165220	96.59	3800	3800	96.6	1300	1300
20140813T165222	96.59	3500	3500	96.6	2100	2100
20140813T165223	96.57	100	100	96.58	1500	1500
20140813T165223	96.56	800	800	96.57	2400	2400
20140813T165224	96.56	1000	1000	96.57	1100	1100
20140813T165226	96.56	500	500	96.57	1600	1600
20140813T165227	96.56	600	600	96.57	1600	1600
20140813T165228	96.56	800	800	96.57	1400	1400
20140813T165230	96.56	800	800	96.57	1800	1800
20140813T165231	96.56	400	400	96.57	2300	2300
20140813T165232	96.56	700	700	96.57	1900	1900
20140813T165233	96.56	800	800	96.57	1700	1700
20140813T165234	96.56	1100	1100	96.57	1700	1700
20140813T165236	96.56	700	700	96.57	1900	1900
20140813T165237	96.56	400	400	96.57	2200	2200
20140813T165238	96.56	1200	1200	96.57	1100	1100
20140813T165240	96.56	1100	1100	96.57	1400	1400
20140813T165241	96.56	1400	1400	96.57	1500	1500
20140813T165242	96.56	1100	1100	96.57	1500	1500
20140813T165243	96.56	1100	1100	96.57	1600	1600
20140813T165244	96.56	1300	1300	96.57	1400	1400
20140813T165247	96.56	1100	1100	96.57	1500	1500
20140813T165248	96.56	100	100	96.57	2100	2100
20140813T165249	96.56	500	500	96.57	2600	2600
20140813T165250	96.55	6800	6800	96.56	100	100
20140813T165251	96.56	300	300	96.57	2400	2400
20140813T165253	96.56	1000	1000	96.57	2600	2600
20140813T165255	96.53	100	100	96.54	2200	2200
20140813T165256	96.52	300	300	96.53	1600	1600
20140813T165258	96.52	700	700	96.53	1700	1700
20140813T165259	96.52	600	600	96.53	1800	1800
20140813T165300	96.52	600	600	96.53	1600	1600
20140813T165301	96.51	900	900	96.52	700	700
20140813T165302	96.5	19400	19400	96.51	1100	1100
20140813T165302	96.51	1500	1500	96.52	900	900
20140813T165303	96.52	400	400	96.53	1100	1100
20140813T165305	96.53	200	200	96.54	1600	1600
20140813T165306	96.53	300	300	96.54	1600	1600
20140813T165307	96.53	100	100	96.54	1700	1700
20140813T165308	96.53	100	100	96.54	1800	1800
20140813T165309	96.52	100	100	96.53	1400	1400
20140813T165311	96.51	5300	5300	96.53	2600	2600
20140813T165312	96.52	1300	1300	96.53	1100	1100
20140813T165313	96.52	1200	1200	96.53	1100	1100
20140813T165314	96.53	1100	1100	96.54	600	600
20140813T165315	96.53	900	900	96.54	1100	1100
20140813T165316	96.53	400	400	96.54	1600	1600
20140813T165317	96.54	400	400	96.55	2800	2800
20140813T165317	96.54	500	500	96.55	3200	3200
20140813T165319	96.54	700	700	96.55	2900	2900
20140813T165321	96.51	5100	5100	96.52	6900	6900
20140813T165322	96.51	5100	5100	96.52	6700	6700
20140813T165323	96.51	5200	5200	96.52	6800	6800
20140813T165324	96.51	5300	5300	96.52	6500	6500
20140813T165326	96.54	2600	2600	96.55	1600	1600
20140813T165327	96.54	2600	2600	96.55	1500	1500
20140813T165328	96.54	3200	3200	96.55	1000	1000
20140813T165329	96.54	4100	4100	96.55	500	500
20140813T165329	96.56	800	800	96.57	1200	1200
20140813T165331	96.55	300	300	96.56	1600	1600
20140813T165332	96.55	100	100	96.56	1000	1000
20140813T165333	96.55	500	500	96.56	900	900
20140813T165334	96.55	600	600	96.56	700	700
20140813T165335	96.55	1100	1100	96.56	600	600
20140813T165337	96.55	1100	1100	96.56	300	300
20140813T165338	96.55	1100	1100	96.56	700	700
20140813T165339	96.55	1900	1900	96.56	400	400
20140813T165341	96.55	2000	2000	96.56	400	400
20140813T165342	96.55	1700	1700	96.56	300	300
20140813T165343	96.55	600	600	96.56	1800	1800
20140813T165345	96.55	700	700	96.56	1200	1200
20140813T165346	96.56	1700	1700	96.57	1200	1200
20140813T165346	96.56	1100	1100	96.57	1300	1300
20140813T165347	96.55	1100	1100	96.57	1900	1900
20140813T165348	96.56	1000	1000	96.57	1700	1700
20140813T165350	96.56	2200	2200	96.57	1100	1100
20140813T165351	96.56	1900	1900	96.57	900	900
20140813T165352	96.58	1200	1200	96.59	2700	2700
20140813T165357	96.58	600	600	96.59	2700	2700
20140813T165400	96.58	1100	1100	96.59	2700	2700
20140813T165401	96.58	2200	2200	96.59	2700	2700
20140813T165402	96.58	800	800	96.59	2700	2700
20140813T165404	96.58	900	900	96.59	2700	2700
20140813T165406	96.58	1000	1000	96.59	3400	3400
20140813T165408	96.58	1100	1100	96.59	3400	3400
20140813T165411	96.58	1700	1700	96.59	3400	3400
20140813T165412	96.58	1400	1400	96.59	3400	3400
20140813T165413	96.58	1000	1000	96.59	3400	3400
20140813T165415	96.59	2000	2000	96.6	700	700
20140813T165416	96.59	2500	2500	96.6	800	800
20140813T165417	96.59	300	300	96.6	1200	1200
20140813T165419	96.59	700	700	96.6	1300	1300
20140813T165421	96.59	700	700	96.6	1700	1700
20140813T165422	96.59	800	800	96.6	1600	1600
20140813T165424	96.59	800	800	96.6	1500	1500
20140813T165425	96.59	700	700	96.6	1900	1900
20140813T165427	96.59	600	600	96.6	1900	1900
20140813T165428	96.58	700	700	96.59	2200	2200
20140813T165430	96.58	600	600	96.59	2400	2400
20140813T165432	96.56	800	800	96.57	2400	2400
20140813T165434	96.56	1000	1000	96.57	2000	2000
20140813T165437	96.58	1700	1700	96.58	100	100
20140813T165438	96.58	100	100	96.59	2000	2000
20140813T165439	96.57	500	500	96.58	1700	1700
20140813T165440	96.58	1600	1600	96.59	800	800
20140813T165441	96.58	100	100	96.59	2500	2500
20140813T165443	96.58	200	200	96.59	2400	2400
20140813T165444	96.58	200	200	96.59	2500	2500
20140813T165445	96.58	700	700	96.59	2600	2600
20140813T165450	96.58	800	800	96.59	2600	2600
20140813T165451	96.58	700	700	96.59	2600	2600
20140813T165452	96.58	900	900	96.59	1700	1700
20140813T165454	96.57	700	700	96.58	3000	3000
20140813T165454	96.57	600	600	96.58	2900	2900
20140813T165456	96.57	600	600	96.58	2800	2800
20140813T165458	96.57	600	600	96.58	2900	2900
20140813T165459	96.57	600	600	96.58	2300	2300
20140813T165501	96.57	1300	1300	96.58	1600	1600
20140813T165501	96.58	3600	3600	96.59	100	100
20140813T165501	96.59	1900	1900	96.6	1400	1400
20140813T165502	96.59	600	600	96.6	900	900
20140813T165502	96.59	700	700	96.6	1000	1000
20140813T165503	96.59	1000	1000	96.6	1300	1300
20140813T165505	96.59	600	600	96.6	1100	1100
20140813T165506	96.59	600	600	96.6	1200	1200
20140813T165507	96.59	1500	1500	96.6	700	700
20140813T165508	96.59	2100	2100	96.6	700	700
20140813T165511	96.59	2600	2600	96.6	700	700
20140813T165515	96.6	1700	1700	96.61	1200	1200
20140813T165516	96.59	1100	1100	96.6	800	800
20140813T165517	96.59	800	800	96.6	1200	1200
20140813T165518	96.59	1000	1000	96.6	1200	1200
20140813T165522	96.59	1000	1000	96.6	1300	1300
20140813T165525	96.59	1200	1200	96.6	900	900
20140813T165526	96.59	1200	1200	96.6	700	700
20140813T165532	96.59	1100	1100	96.6	1000	1000
20140813T165533	96.59	1100	1100	96.6	1100	1100
20140813T165535	96.59	1000	1000	96.6	1200	1200
20140813T165536	96.59	1000	1000	96.6	1100	1100
20140813T165538	96.59	2000	2000	96.6	800	800
20140813T165539	96.59	1700	1700	96.6	700	700
20140813T165540	96.59	2200	2200	96.6	800	800
20140813T165542	96.59	1600	1600	96.6	1300	1300
20140813T165543	96.59	1600	1600	96.6	1700	1700
20140813T165544	96.59	1700	1700	96.6	1200	1200
20140813T165546	96.59	2500	2500	96.6	800	800
20140813T165547	96.59	1700	1700	96.6	1400	1400
20140813T165548	96.58	1000	1000	96.59	1500	1500
20140813T165552	96.58	1500	1500	96.59	200	200
20140813T165555	96.58	1600	1600	96.59	400	400
20140813T165604	96.58	1000	1000	96.59	1900	1900
20140813T165605	96.57	700	700	96.58	2600	2600
20140813T165606	96.57	800	800	96.58	2400	2400
20140813T165609	96.58	1500	1500	96.59	300	300
20140813T165610	96.58	1500	1500	96.59	500	500
20140813T165612	96.58	300	300	96.59	1500	1500
20140813T165614	96.58	300	300	96.59	2100	2100
20140813T165618	96.58	400	400	96.59	2100	2100
20140813T165620	96.58	400	400	96.59	2200	2200
20140813T165621	96.58	600	600	96.59	1900	1900
20140813T165624	96.58	600	600	96.59	2300	2300
20140813T165626	96.58	1200	1200	96.59	2300	2300
20140813T165627	96.58	1100	1100	96.59	2300	2300
20140813T165628	96.58	400	400	96.59	2500	2500
20140813T165630	96.57	300	300	96.58	2400	2400
20140813T165632	96.57	500	500	96.58	2400	2400
20140813T165633	96.57	900	900	96.58	2100	2100
20140813T165635	96.57	900	900	96.58	1200	1200
20140813T165637	96.58	1600	1600	96.59	1300	1300
20140813T165638	96.57	2300	2300	96.58	100	100
20140813T165639	96.57	2200	2200	96.58	200	200
20140813T165642	96.58	100	100	96.59	2400	2400
20140813T165643	96.58	100	100	96.59	4200	4200
20140813T165644	96.58	500	500	96.59	3800	3800
20140813T165645	96.58	400	400	96.59	3800	3800
20140813T165647	96.58	600	600	96.59	3800	3800
20140813T165650	96.58	700	700	96.59	3600	3600
20140813T165651	96.58	600	600	96.59	3800	3800
20140813T165655	96.58	800	800	96.59	3600	3600
20140813T165656	96.58	700	700	96.59	3600	3600
20140813T165658	96.57	1400	1400	96.58	1800	1800
20140813T165702	96.57	2100	2100	96.58	100	100
20140813T165704	96.57	2100	2100	96.58	200	200
20140813T165705	96.57	2600	2600	96.58	100	100
20140813T165708	96.58	1500	1500	96.59	2400	2400
20140813T165709	96.58	1700	1700	96.59	2200	2200
20140813T165712	96.58	1600	1600	96.59	2300	2300
20140813T165713	96.58	1500	1500	96.59	3500	3500
20140813T165716	96.58	1500	1500	96.59	3800	3800
20140813T165720	96.57	2000	2000	96.58	600	600
20140813T165721	96.57	2100	2100	96.58	300	300
20140813T165722	96.57	2200	2200	96.58	300	300
20140813T165725	96.57	1300	1300	96.58	2000	2000
20140813T165727	96.57	900	900	96.58	2800	2800
20140813T165730	96.57	900	900	96.58	2900	2900
20140813T165731	96.57	900	900	96.58	2500	2500
20140813T165733	96.57	900	900	96.58	2600	2600
20140813T165735	96.57	900	900	96.58	2900	2900
20140813T165738	96.56	700	700	96.57	1800	1800
20140813T165739	96.56	600	600	96.57	2300	2300
20140813T165742	96.55	7400	7400	96.56	200	200
20140813T165742	96.55	7400	7400	96.56	400	400
20140813T165744	96.55	6900	6900	96.56	200	200
20140813T165745	96.55	7000	7000	96.56	200	200
20140813T165746	96.55	7000	7000	96.56	300	300
20140813T165751	96.56	900	900	96.57	1600	1600
20140813T165755	96.55	6600	6600	96.56	1800	1800
20140813T165756	96.55	6600	6600	96.56	1700	1700
20140813T165757	96.55	6600	6600	96.56	1600	1600
20140813T165759	96.55	6800	6800	96.56	100	100
20140813T165802	96.55	7100	7100	96.57	1600	1600
20140813T165808	96.56	1700	1700	96.57	100	100
20140813T165809	96.56	1700	1700	96.57	200	200
20140813T165809	96.56	1800	1800	96.57	200	200
20140813T165810	96.56	1700	1700	96.58	1600	1600
20140813T165812	96.56	1600	1600	96.58	1300	1300
20140813T165814	96.57	600	600	96.58	1500	1500
20140813T165815	96.57	1400	1400	96.58	1200	1200
20140813T165816	96.58	1100	1100	96.59	4000	4000
20140813T165817	96.58	1300	1300	96.59	3800	3800
20140813T165818	96.58	1600	1600	96.59	3800	3800
20140813T165819	96.59	1400	1400	96.59	700	700
20140813T165819	96.59	1800	1800	96.59	100	100
20140813T165819	96.6	600	600	96.6	400	400
20140813T165820	96.6	400	400	96.6	300	300
20140813T165821	96.6	1100	1100	96.6	300	300
20140813T165822	96.6	600	600	96.6	300	300
20140813T165824	96.6	600	600	96.6	400	400
20140813T165825	96.6	600	600	96.6	500	500
20140813T165827	96.6	600	600	96.6	300	300
20140813T165828	96.6	100	100	96.61	1200	1200
20140813T165829	96.61	1000	1000	96.62	3100	3100
20140813T165830	96.61	2300	2300	96.62	900	900
20140813T165832	96.62	1500	1500	96.63	1400	1400
20140813T165835	96.64	700	700	96.65	3700	3700
20140813T165835	96.64	600	600	96.65	4000	4000
20140813T165836	96.64	1800	1800	96.65	3700	3700
20140813T165837	96.64	1500	1500	96.65	3600	3600
20140813T165838	96.64	1500	1500	96.65	2400	2400
20140813T165839	96.64	1500	1500	96.65	2200	2200
20140813T165841	96.64	1700	1700	96.65	700	700
20140813T165842	96.65	1100	1100	96.66	1400	1400
20140813T165843	96.65	900	900	96.66	1400	1400
20140813T165845	96.66	400	400	96.66	100	100
20140813T165846	96.63	700	700	96.64	700	700
20140813T165846	96.63	100	100	96.64	1400	1400
20140813T165846	96.63	300	300	96.64	1400	1400
20140813T165847	96.64	300	300	96.65	1300	1300
20140813T165848	96.64	900	900	96.65	1500	1500
20140813T165849	96.63	400	400	96.64	2200	2200
20140813T165849	96.62	1100	1100	96.63	500	500
20140813T165850	96.63	200	200	96.64	1600	1600
20140813T165851	96.64	1000	1000	96.65	500	500
20140813T165852	96.64	800	800	96.65	900	900
20140813T165853	96.63	200	200	96.64	1900	1900
20140813T165854	96.62	800	800	96.63	1000	1000
20140813T165856	96.61	100	100	96.62	2000	2000
20140813T165857	96.61	1400	1400	96.62	100	100
20140813T165857	96.61	1500	1500	96.62	100	100
20140813T165857	96.63	100	100	96.64	2100	2100
20140813T165858	96.62	400	400	96.63	1300	1300
20140813T165859	96.62	400	400	96.63	1500	1500
20140813T165900	96.62	900	900	96.63	1300	1300
20140813T165902	96.62	500	500	96.63	1300	1300
20140813T165905	96.62	700	700	96.63	1300	1300
20140813T165907	96.62	200	200	96.63	2800	2800
20140813T165908	96.6	600	600	96.61	1000	1000
20140813T165909	96.6	700	700	96.61	1500	1500
20140813T165909	96.6	800	800	96.61	1600	1600
20140813T165910	96.62	100	100	96.63	2300	2300
20140813T165911	96.61	1200	1200	96.62	1200	1200
20140813T165912	96.62	100	100	96.63	2100	2100
20140813T165913	96.62	1000	1000	96.63	1000	1000
20140813T165915	96.62	1300	1300	96.63	1100	1100
20140813T165916	96.63	1400	1400	96.64	1600	1600
20140813T165917	96.63	400	400	96.64	2300	2300
20140813T165922	96.63	1700	1700	96.64	600	600
20140813T165926	96.63	1400	1400	96.64	600	600
20140813T165928	96.63	1300	1300	96.64	600	600
20140813T165930	96.63	1100	1100	96.64	700	700
20140813T165931	96.63	600	600	96.64	1800	1800
20140813T165932	96.63	1600	1600	96.64	1600	1600
20140813T165934	96.63	1600	1600	96.64	1700	1700
20140813T165936	96.63	800	800	96.64	2200	2200
20140813T165937	96.63	600	600	96.64	2200	2200
20140813T165939	96.63	500	500	96.64	2700	2700
20140813T165940	96.62	600	600	96.63	1700	1700
20140813T165942	96.62	400	400	96.63	1800	1800
20140813T165943	96.62	700	700	96.63	2100	2100
20140813T165945	96.62	700	700	96.63	2000	2000
20140813T165947	96.62	1300	1300	96.63	900	900
20140813T165949	96.62	500	500	96.63	2300	2300
20140813T165952	96.62	700	700	96.63	1600	1600
20140813T165954	96.63	1000	1000	96.64	5800	5800
20140813T165955	96.63	500	500	96.64	5600	5600
20140813T165957	96.63	400	400	96.64	5700	5700
20140813T170000	96.63	2200	2200	96.64	5100	5100
20140813T170001	96.63	2300	2300	96.64	3800	3800
20140813T170002	96.64	1600	1600	96.65	3800	3800
20140813T170003	96.64	1500	1500	96.65	3100	3100
20140813T170007	96.65	1700	1700	96.67	2300	2300
20140813T170008	96.66	100	100	96.67	1700	1700
20140813T170009	96.66	600	600	96.67	1600	1600
20140813T170010	96.66	4900	4900	96.67	700	700
20140813T170012	96.66	4700	4700	96.67	700	700
20140813T170013	96.66	6000	6000	96.67	900	900
20140813T170014	96.66	6700	6700	96.67	700	700
20140813T170015	96.67	200	200	96.68	5200	5200
20140813T170016	96.66	2500	2500	96.67	1600	1600
20140813T170017	96.66	2600	2600	96.67	800	800
20140813T170018	96.66	2500	2500	96.67	1300	1300
20140813T170019	96.66	2800	2800	96.67	1000	1000
20140813T170020	96.66	2800	2800	96.67	900	900
20140813T170021	96.67	500	500	96.68	5200	5200
20140813T170023	96.67	1500	1500	96.68	1400	1400
20140813T170024	96.68	800	800	96.69	8000	8000
20140813T170026	96.68	1000	1000	96.69	8000	8000
20140813T170027	96.67	700	700	96.68	1400	1400
20140813T170029	96.67	800	800	96.68	900	900
20140813T170030	96.67	800	800	96.68	1000	1000
20140813T170031	96.67	800	800	96.68	1200	1200
20140813T170033	96.67	1300	1300	96.68	400	400
20140813T170034	96.67	1100	1100	96.68	500	500
20140813T170035	96.67	1800	1800	96.68	500	500
20140813T170036	96.67	4500	4500	96.68	200	200
20140813T170037	96.68	200	200	96.69	8100	8100
20140813T170038	96.68	300	300	96.69	8100	8100
20140813T170040	96.68	900	900	96.69	8100	8100
20140813T170041	96.68	800	800	96.69	11100	11100
20140813T170043	96.68	900	900	96.69	11100	11100
20140813T170044	96.68	6200	6200	96.69	11300	11300
20140813T170046	96.68	4300	4300	96.69	7100	7100
20140813T170047	96.68	4700	4700	96.69	6600	6600
20140813T170049	96.68	4100	4100	96.69	7600	7600
20140813T170050	96.68	4400	4400	96.69	7600	7600
20140813T170052	96.67	1400	1400	96.68	5600	5600
20140813T170052	96.66	400	400	96.67	2500	2500
20140813T170053	96.66	500	500	96.67	2000	2000
20140813T170054	96.65	2500	2500	96.66	1800	1800
20140813T170054	96.65	2500	2500	96.66	300	300
20140813T170054	96.65	2500	2500	96.66	600	600
20140813T170055	96.65	2500	2500	96.66	700	700
20140813T170057	96.65	2500	2500	96.66	500	500
20140813T170101	96.66	1500	1500	96.67	100	100
20140813T170103	96.66	600	600	96.67	500	500
20140813T170105	96.66	900	900	96.67	400	400
20140813T170106	96.66	800	800	96.67	400	400
20140813T170107	96.67	100	100	96.68	3100	3100
20140813T170108	96.66	4300	4300	96.67	100	100
20140813T170108	96.66	1000	1000	96.67	200	200
20140813T170109	96.66	1100	1100	96.67	300	300
20140813T170110	96.66	1000	1000	96.67	300	300
20140813T170111	96.66	1100	1100	96.68	3600	3600
20140813T170113	96.66	1300	1300	96.67	200	200
20140813T170114	96.66	700	700	96.67	200	200
20140813T170115	96.66	1500	1500	96.68	2800	2800
20140813T170116	96.66	1500	1500	96.68	2900	2900
20140813T170117	96.66	1100	1100	96.67	500	500
20140813T170118	96.66	1200	1200	96.67	500	500
20140813T170120	96.66	1300	1300	96.67	500	500
20140813T170121	96.66	1000	1000	96.67	500	500
20140813T170123	96.66	1000	1000	96.67	1300	1300
20140813T170125	96.66	900	900	96.67	1100	1100
20140813T170126	96.66	900	900	96.67	1300	1300
20140813T170128	96.66	1000	1000	96.67	1400	1400
20140813T170129	96.66	900	900	96.67	1100	1100
20140813T170131	96.66	900	900	96.67	1000	1000
20140813T170132	96.67	10100	10100	96.68	600	600
20140813T170133	96.67	1200	1200	96.68	100	100
20140813T170135	96.67	1800	1800	96.68	200	200
20140813T170138	96.67	1700	1700	96.68	600	600
20140813T170139	96.68	1600	1600	96.69	6300	6300
20140813T170140	96.68	1800	1800	96.69	7300	7300
20140813T170142	96.68	1600	1600	96.69	7300	7300
20140813T170143	96.68	300	300	96.69	7500	7500
20140813T170144	96.68	700	700	96.69	7300	7300
20140813T170146	96.68	700	700	96.69	7500	7500
20140813T170149	96.69	9000	9000	96.7	29800	29800
20140813T170150	96.69	9200	9200	96.7	29500	29500
20140813T170150	96.71	100	100	96.72	2900	2900
20140813T170151	96.69	3300	3300	96.71	1300	1300
20140813T170152	96.7	900	900	96.71	600	600
20140813T170154	96.7	900	900	96.71	1000	1000
20140813T170156	96.7	900	900	96.71	1300	1300
20140813T170157	96.7	900	900	96.71	700	700
20140813T170159	96.71	1000	1000	96.72	600	600
20140813T170200	96.71	900	900	96.72	700	700
20140813T170201	96.71	1400	1400	96.72	700	700
20140813T170202	96.72	900	900	96.73	900	900
20140813T170203	96.72	400	400	96.73	1500	1500
20140813T170204	96.72	1500	1500	96.73	800	800
20140813T170205	96.72	1800	1800	96.73	500	500
20140813T170207	96.72	1900	1900	96.73	300	300
20140813T170207	96.74	1500	1500	96.74	300	300
20140813T170207	96.74	1000	1000	96.74	100	100
20140813T170207	96.74	500	500	96.75	18100	18100
20140813T170207	96.75	1300	1300	96.76	5500	5500
20140813T170208	96.75	600	600	96.76	5300	5300
20140813T170209	96.75	1400	1400	96.76	4400	4400
20140813T170210	96.76	300	300	96.77	1700	1700
20140813T170211	96.76	200	200	96.77	2000	2000
20140813T170213	96.76	200	200	96.77	2300	2300
20140813T170214	96.76	800	800	96.77	2000	2000
20140813T170215	96.76	700	700	96.77	1500	1500
20140813T170217	96.75	1000	1000	96.76	1600	1600
20140813T170218	96.76	300	300	96.76	100	100
20140813T170219	96.76	400	400	96.77	2200	2200
20140813T170220	96.76	700	700	96.77	1500	1500
20140813T170222	96.76	200	200	96.77	2400	2400
20140813T170222	96.75	900	900	96.76	1300	1300
